Date,Centre_Name,Commodity_Name,Price
6/4/2011,CUTTACK,Wheat,15
6/4/2011,SAMBALPUR,Wheat,15
6/4/2011,KOLKATA,Wheat,NA
6/4/2011,SILIGURI,Wheat,14
6/4/2011,ITANAGAR,Wheat,NA
6/4/2011,GUWAHATI,Wheat,16
6/4/2011,SHILLONG,Wheat,NA
6/4/2011,AIZWAL,Wheat,NA
6/4/2011,DIMAPUR,Wheat,16
6/4/2011,AGARTALA,Wheat,NA
6/4/2011,VIJAYWADA,Wheat,22
6/4/2011,BENGALURU,Wheat,21
6/4/2011,DHARWAD,Wheat,24
6/4/2011,T.PURAM,Wheat,24
6/4/2011,ERNAKULAM,Wheat,22
6/4/2011,CHENNAI,Wheat,22
6/4/2011,DINDIGUL,Wheat,22
6/4/2011,THIRUCHIRAPALLI,Wheat,21
6/4/2011,HYDERABAD,Wheat,20
7/4/2011,CHANDIGARH,Wheat,NA
7/4/2011,DELHI,Wheat,16
7/4/2011,HISAR,Wheat,13
7/4/2011,KARNAL,Wheat,14
7/4/2011,SHIMLA,Wheat,NA
7/4/2011,MANDI,Wheat,NA
7/4/2011,SRINAGAR,Wheat,20
7/4/2011,JAMMU,Wheat,14
7/4/2011,AMRITSAR,Wheat,NA
7/4/2011,LUDHIANA,Wheat,NA
7/4/2011,BATHINDA,Wheat,NA
7/4/2011,LUCKNOW,Wheat,13
7/4/2011,KANPUR,Wheat,14
7/4/2011,VARANASI,Wheat,15
7/4/2011,AGRA,Wheat,13
7/4/2011,DEHRADUN,Wheat,14
7/4/2011,RAIPUR,Wheat,17
7/4/2011,AHMEDABAD,Wheat,12
7/4/2011,RAJKOT,Wheat,13
7/4/2011,BHOPAL,Wheat,14
7/4/2011,INDORE,Wheat,15
7/4/2011,MUMBAI,Wheat,21
7/4/2011,NAGPUR,Wheat,16
7/4/2011,JAIPUR,Wheat,13
7/4/2011,JODHPUR,Wheat,NA
7/4/2011,KOTA,Wheat,NA
7/4/2011,PATNA,Wheat,15
7/4/2011,BHAGALPUR,Wheat,16
7/4/2011,RANCHI,Wheat,18
7/4/2011,BHUBANESHWAR,Wheat,16
7/4/2011,CUTTACK,Wheat,15
7/4/2011,SAMBALPUR,Wheat,15
7/4/2011,KOLKATA,Wheat,NA
7/4/2011,SILIGURI,Wheat,14
7/4/2011,ITANAGAR,Wheat,NA
7/4/2011,GUWAHATI,Wheat,16
7/4/2011,SHILLONG,Wheat,NA
7/4/2011,AIZWAL,Wheat,NA
7/4/2011,DIMAPUR,Wheat,16
7/4/2011,AGARTALA,Wheat,NA
7/4/2011,VIJAYWADA,Wheat,22
7/4/2011,BENGALURU,Wheat,21
7/4/2011,DHARWAD,Wheat,24
7/4/2011,T.PURAM,Wheat,24
7/4/2011,ERNAKULAM,Wheat,22
7/4/2011,CHENNAI,Wheat,22
7/4/2011,DINDIGUL,Wheat,22
7/4/2011,THIRUCHIRAPALLI,Wheat,21
7/4/2011,HYDERABAD,Wheat,20
8/4/2011,CHANDIGARH,Wheat,NA
8/4/2011,DELHI,Wheat,16
8/4/2011,HISAR,Wheat,13
8/4/2011,KARNAL,Wheat,14
8/4/2011,SHIMLA,Wheat,NA
8/4/2011,MANDI,Wheat,NA
8/4/2011,SRINAGAR,Wheat,20
8/4/2011,JAMMU,Wheat,13
8/4/2011,AMRITSAR,Wheat,NA
8/4/2011,LUDHIANA,Wheat,NA
8/4/2011,BATHINDA,Wheat,NA
8/4/2011,LUCKNOW,Wheat,13
8/4/2011,KANPUR,Wheat,14
8/4/2011,VARANASI,Wheat,15
8/4/2011,AGRA,Wheat,13
8/4/2011,DEHRADUN,Wheat,14
8/4/2011,RAIPUR,Wheat,17
8/4/2011,AHMEDABAD,Wheat,12
8/4/2011,RAJKOT,Wheat,13
8/4/2011,BHOPAL,Wheat,14
8/4/2011,INDORE,Wheat,15
8/4/2011,MUMBAI,Wheat,21
8/4/2011,NAGPUR,Wheat,16
8/4/2011,JAIPUR,Wheat,13
8/4/2011,JODHPUR,Wheat,NA
8/4/2011,KOTA,Wheat,NA
8/4/2011,PATNA,Wheat,15
8/4/2011,BHAGALPUR,Wheat,16
8/4/2011,RANCHI,Wheat,18
8/4/2011,BHUBANESHWAR,Wheat,16
8/4/2011,CUTTACK,Wheat,15
8/4/2011,SAMBALPUR,Wheat,15
8/4/2011,KOLKATA,Wheat,NA
8/4/2011,SILIGURI,Wheat,14
8/4/2011,ITANAGAR,Wheat,NA
8/4/2011,GUWAHATI,Wheat,16
8/4/2011,SHILLONG,Wheat,NA
8/4/2011,AIZWAL,Wheat,NA
8/4/2011,DIMAPUR,Wheat,16
8/4/2011,AGARTALA,Wheat,NA
8/4/2011,VIJAYWADA,Wheat,22
8/4/2011,BENGALURU,Wheat,21
8/4/2011,DHARWAD,Wheat,24
8/4/2011,T.PURAM,Wheat,24
8/4/2011,ERNAKULAM,Wheat,22
8/4/2011,CHENNAI,Wheat,22
8/4/2011,DINDIGUL,Wheat,22
8/4/2011,THIRUCHIRAPALLI,Wheat,21
8/4/2011,HYDERABAD,Wheat,20
11/4/2011,CHANDIGARH,Wheat,NA
11/4/2011,DELHI,Wheat,16
11/4/2011,HISAR,Wheat,13
11/4/2011,KARNAL,Wheat,14
11/4/2011,SHIMLA,Wheat,NA
11/4/2011,MANDI,Wheat,NA
11/4/2011,SRINAGAR,Wheat,20
11/4/2011,JAMMU,Wheat,13
11/4/2011,AMRITSAR,Wheat,NA
11/4/2011,LUDHIANA,Wheat,NA
11/4/2011,BATHINDA,Wheat,NA
11/4/2011,LUCKNOW,Wheat,13
11/4/2011,KANPUR,Wheat,14
11/4/2011,VARANASI,Wheat,15
11/4/2011,AGRA,Wheat,13
11/4/2011,DEHRADUN,Wheat,14
11/4/2011,RAIPUR,Wheat,17
11/4/2011,AHMEDABAD,Wheat,12
11/4/2011,RAJKOT,Wheat,13
11/4/2011,BHOPAL,Wheat,14
11/4/2011,INDORE,Wheat,15
11/4/2011,MUMBAI,Wheat,21
11/4/2011,NAGPUR,Wheat,16
11/4/2011,JAIPUR,Wheat,13
11/4/2011,JODHPUR,Wheat,NA
11/4/2011,KOTA,Wheat,NA
11/4/2011,PATNA,Wheat,15
11/4/2011,BHAGALPUR,Wheat,16
11/4/2011,RANCHI,Wheat,18
11/4/2011,BHUBANESHWAR,Wheat,16
11/4/2011,CUTTACK,Wheat,15
11/4/2011,SAMBALPUR,Wheat,15
11/4/2011,KOLKATA,Wheat,NA
11/4/2011,SILIGURI,Wheat,14
11/4/2011,ITANAGAR,Wheat,NA
11/4/2011,GUWAHATI,Wheat,16
11/4/2011,SHILLONG,Wheat,NA
11/4/2011,AIZWAL,Wheat,NA
11/4/2011,DIMAPUR,Wheat,16
11/4/2011,AGARTALA,Wheat,NA
11/4/2011,VIJAYWADA,Wheat,22
11/4/2011,BENGALURU,Wheat,21
11/4/2011,DHARWAD,Wheat,24
11/4/2011,T.PURAM,Wheat,24
11/4/2011,ERNAKULAM,Wheat,22
11/4/2011,CHENNAI,Wheat,22
11/4/2011,DINDIGUL,Wheat,22
11/4/2011,THIRUCHIRAPALLI,Wheat,21
11/4/2011,HYDERABAD,Wheat,20
13/4/2011,CHANDIGARH,Wheat,NA
13/4/2011,DELHI,Wheat,16
13/4/2011,HISAR,Wheat,13
13/4/2011,KARNAL,Wheat,14
13/4/2011,SHIMLA,Wheat,NA
13/4/2011,MANDI,Wheat,NA
13/4/2011,SRINAGAR,Wheat,20
13/4/2011,JAMMU,Wheat,13
13/4/2011,AMRITSAR,Wheat,NA
13/4/2011,LUDHIANA,Wheat,NA
13/4/2011,BATHINDA,Wheat,NA
13/4/2011,LUCKNOW,Wheat,12
13/4/2011,KANPUR,Wheat,13
13/4/2011,VARANASI,Wheat,15
13/4/2011,AGRA,Wheat,13
13/4/2011,DEHRADUN,Wheat,14
13/4/2011,RAIPUR,Wheat,17
13/4/2011,AHMEDABAD,Wheat,12
13/4/2011,RAJKOT,Wheat,13
13/4/2011,BHOPAL,Wheat,14
13/4/2011,INDORE,Wheat,15
13/4/2011,MUMBAI,Wheat,21
13/4/2011,NAGPUR,Wheat,16
13/4/2011,JAIPUR,Wheat,13
13/4/2011,JODHPUR,Wheat,NA
13/4/2011,KOTA,Wheat,NA
13/4/2011,PATNA,Wheat,15
13/4/2011,BHAGALPUR,Wheat,16
13/4/2011,RANCHI,Wheat,18
13/4/2011,BHUBANESHWAR,Wheat,16
13/4/2011,CUTTACK,Wheat,15
13/4/2011,SAMBALPUR,Wheat,15
13/4/2011,KOLKATA,Wheat,NA
13/4/2011,SILIGURI,Wheat,14
13/4/2011,ITANAGAR,Wheat,NA
13/4/2011,GUWAHATI,Wheat,16
13/4/2011,SHILLONG,Wheat,NA
13/4/2011,AIZWAL,Wheat,NA
13/4/2011,DIMAPUR,Wheat,16
13/4/2011,AGARTALA,Wheat,NA
13/4/2011,VIJAYWADA,Wheat,22
13/4/2011,BENGALURU,Wheat,21
13/4/2011,DHARWAD,Wheat,24
13/4/2011,T.PURAM,Wheat,23
13/4/2011,ERNAKULAM,Wheat,22
13/4/2011,CHENNAI,Wheat,22
13/4/2011,DINDIGUL,Wheat,22
13/4/2011,THIRUCHIRAPALLI,Wheat,21
13/4/2011,HYDERABAD,Wheat,20
15/4/2011,CHANDIGARH,Wheat,NA
15/4/2011,DELHI,Wheat,16
15/4/2011,HISAR,Wheat,13
15/4/2011,KARNAL,Wheat,14
15/4/2011,SHIMLA,Wheat,NA
15/4/2011,MANDI,Wheat,NA
15/4/2011,SRINAGAR,Wheat,20
15/4/2011,JAMMU,Wheat,13
15/4/2011,AMRITSAR,Wheat,NA
15/4/2011,LUDHIANA,Wheat,NA
15/4/2011,BATHINDA,Wheat,NA
15/4/2011,LUCKNOW,Wheat,12
15/4/2011,KANPUR,Wheat,13
15/4/2011,VARANASI,Wheat,15
15/4/2011,AGRA,Wheat,13
15/4/2011,DEHRADUN,Wheat,14
15/4/2011,RAIPUR,Wheat,17
15/4/2011,AHMEDABAD,Wheat,12
15/4/2011,RAJKOT,Wheat,13
15/4/2011,BHOPAL,Wheat,14
15/4/2011,INDORE,Wheat,15
15/4/2011,MUMBAI,Wheat,21
15/4/2011,NAGPUR,Wheat,16
15/4/2011,JAIPUR,Wheat,13
15/4/2011,JODHPUR,Wheat,NA
15/4/2011,KOTA,Wheat,NA
15/4/2011,PATNA,Wheat,15
15/4/2011,BHAGALPUR,Wheat,16
15/4/2011,RANCHI,Wheat,18
15/4/2011,BHUBANESHWAR,Wheat,16
15/4/2011,CUTTACK,Wheat,15
15/4/2011,SAMBALPUR,Wheat,15
15/4/2011,KOLKATA,Wheat,NA
15/4/2011,SILIGURI,Wheat,14
15/4/2011,ITANAGAR,Wheat,NA
15/4/2011,GUWAHATI,Wheat,16
15/4/2011,SHILLONG,Wheat,NA
15/4/2011,AIZWAL,Wheat,NA
15/4/2011,DIMAPUR,Wheat,16
15/4/2011,AGARTALA,Wheat,NA
15/4/2011,VIJAYWADA,Wheat,22
15/4/2011,BENGALURU,Wheat,21
15/4/2011,DHARWAD,Wheat,24
15/4/2011,T.PURAM,Wheat,23
15/4/2011,ERNAKULAM,Wheat,22
15/4/2011,CHENNAI,Wheat,22
15/4/2011,DINDIGUL,Wheat,22
15/4/2011,THIRUCHIRAPALLI,Wheat,21
15/4/2011,HYDERABAD,Wheat,20
18/4/2011,CHANDIGARH,Wheat,NA
18/4/2011,DELHI,Wheat,16
18/4/2011,HISAR,Wheat,13
18/4/2011,KARNAL,Wheat,14
18/4/2011,SHIMLA,Wheat,NA
18/4/2011,MANDI,Wheat,NA
18/4/2011,SRINAGAR,Wheat,20
18/4/2011,JAMMU,Wheat,13
18/4/2011,AMRITSAR,Wheat,NA
18/4/2011,LUDHIANA,Wheat,NA
18/4/2011,BATHINDA,Wheat,NA
18/4/2011,LUCKNOW,Wheat,12
18/4/2011,KANPUR,Wheat,13
18/4/2011,VARANASI,Wheat,15
18/4/2011,AGRA,Wheat,13
18/4/2011,DEHRADUN,Wheat,14
18/4/2011,RAIPUR,Wheat,17
18/4/2011,AHMEDABAD,Wheat,12
18/4/2011,RAJKOT,Wheat,13
18/4/2011,BHOPAL,Wheat,14
18/4/2011,INDORE,Wheat,15
18/4/2011,MUMBAI,Wheat,21
18/4/2011,NAGPUR,Wheat,16
18/4/2011,JAIPUR,Wheat,13
18/4/2011,JODHPUR,Wheat,NA
18/4/2011,KOTA,Wheat,NA
18/4/2011,PATNA,Wheat,14
18/4/2011,BHAGALPUR,Wheat,16
18/4/2011,RANCHI,Wheat,18
18/4/2011,BHUBANESHWAR,Wheat,16
18/4/2011,CUTTACK,Wheat,15
18/4/2011,SAMBALPUR,Wheat,15
18/4/2011,KOLKATA,Wheat,NA
18/4/2011,SILIGURI,Wheat,14
18/4/2011,ITANAGAR,Wheat,NA
18/4/2011,GUWAHATI,Wheat,16
18/4/2011,SHILLONG,Wheat,NA
18/4/2011,AIZWAL,Wheat,NA
18/4/2011,DIMAPUR,Wheat,16
18/4/2011,AGARTALA,Wheat,NA
18/4/2011,VIJAYWADA,Wheat,22
18/4/2011,BENGALURU,Wheat,21
18/4/2011,DHARWAD,Wheat,24
18/4/2011,T.PURAM,Wheat,23
18/4/2011,ERNAKULAM,Wheat,22
18/4/2011,CHENNAI,Wheat,22
18/4/2011,DINDIGUL,Wheat,22
18/4/2011,THIRUCHIRAPALLI,Wheat,21
18/4/2011,HYDERABAD,Wheat,20
19/4/2011,CHANDIGARH,Wheat,NA
19/4/2011,DELHI,Wheat,16
19/4/2011,HISAR,Wheat,13
19/4/2011,KARNAL,Wheat,14
19/4/2011,SHIMLA,Wheat,NA
19/4/2011,MANDI,Wheat,NA
19/4/2011,SRINAGAR,Wheat,20
19/4/2011,JAMMU,Wheat,13
19/4/2011,AMRITSAR,Wheat,NA
19/4/2011,LUDHIANA,Wheat,NA
19/4/2011,BATHINDA,Wheat,NA
19/4/2011,LUCKNOW,Wheat,12
19/4/2011,KANPUR,Wheat,13
19/4/2011,VARANASI,Wheat,15
19/4/2011,AGRA,Wheat,13
19/4/2011,DEHRADUN,Wheat,14
19/4/2011,RAIPUR,Wheat,17
19/4/2011,AHMEDABAD,Wheat,12
19/4/2011,RAJKOT,Wheat,13
19/4/2011,BHOPAL,Wheat,14
19/4/2011,INDORE,Wheat,15
19/4/2011,MUMBAI,Wheat,21
19/4/2011,NAGPUR,Wheat,19
19/4/2011,JAIPUR,Wheat,13
19/4/2011,JODHPUR,Wheat,NA
19/4/2011,KOTA,Wheat,NA
19/4/2011,PATNA,Wheat,14
19/4/2011,BHAGALPUR,Wheat,16
19/4/2011,RANCHI,Wheat,18
19/4/2011,BHUBANESHWAR,Wheat,16
19/4/2011,CUTTACK,Wheat,15
19/4/2011,SAMBALPUR,Wheat,15
19/4/2011,KOLKATA,Wheat,NA
19/4/2011,SILIGURI,Wheat,14
19/4/2011,ITANAGAR,Wheat,NA
19/4/2011,GUWAHATI,Wheat,16
19/4/2011,SHILLONG,Wheat,NA
19/4/2011,AIZWAL,Wheat,NA
19/4/2011,DIMAPUR,Wheat,16
19/4/2011,AGARTALA,Wheat,NA
19/4/2011,VIJAYWADA,Wheat,22
19/4/2011,BENGALURU,Wheat,21
19/4/2011,DHARWAD,Wheat,24
19/4/2011,T.PURAM,Wheat,23
19/4/2011,ERNAKULAM,Wheat,22
19/4/2011,CHENNAI,Wheat,22
19/4/2011,DINDIGUL,Wheat,22
19/4/2011,THIRUCHIRAPALLI,Wheat,21
19/4/2011,HYDERABAD,Wheat,20
20/4/2011,CHANDIGARH,Wheat,NA
20/4/2011,DELHI,Wheat,16
20/4/2011,HISAR,Wheat,12
20/4/2011,KARNAL,Wheat,14
20/4/2011,SHIMLA,Wheat,NA
20/4/2011,MANDI,Wheat,NA
20/4/2011,SRINAGAR,Wheat,20
20/4/2011,JAMMU,Wheat,13
20/4/2011,AMRITSAR,Wheat,NA
20/4/2011,LUDHIANA,Wheat,NA
20/4/2011,BATHINDA,Wheat,NA
20/4/2011,LUCKNOW,Wheat,12
20/4/2011,KANPUR,Wheat,13
20/4/2011,VARANASI,Wheat,15
20/4/2011,AGRA,Wheat,13
20/4/2011,DEHRADUN,Wheat,14
20/4/2011,RAIPUR,Wheat,17
20/4/2011,AHMEDABAD,Wheat,12
20/4/2011,RAJKOT,Wheat,13
20/4/2011,BHOPAL,Wheat,14
20/4/2011,INDORE,Wheat,15
20/4/2011,MUMBAI,Wheat,20
20/4/2011,NAGPUR,Wheat,19
20/4/2011,JAIPUR,Wheat,13
20/4/2011,JODHPUR,Wheat,NA
20/4/2011,KOTA,Wheat,NA
20/4/2011,PATNA,Wheat,14
20/4/2011,BHAGALPUR,Wheat,16
20/4/2011,RANCHI,Wheat,18
20/4/2011,BHUBANESHWAR,Wheat,16
20/4/2011,CUTTACK,Wheat,15
20/4/2011,SAMBALPUR,Wheat,15
20/4/2011,KOLKATA,Wheat,NA
20/4/2011,SILIGURI,Wheat,13
20/4/2011,ITANAGAR,Wheat,NA
20/4/2011,GUWAHATI,Wheat,16
20/4/2011,SHILLONG,Wheat,NA
20/4/2011,AIZWAL,Wheat,NA
20/4/2011,DIMAPUR,Wheat,16
20/4/2011,AGARTALA,Wheat,NA
20/4/2011,VIJAYWADA,Wheat,22
20/4/2011,BENGALURU,Wheat,21
20/4/2011,DHARWAD,Wheat,24
20/4/2011,T.PURAM,Wheat,23
20/4/2011,ERNAKULAM,Wheat,22
20/4/2011,CHENNAI,Wheat,22
20/4/2011,DINDIGUL,Wheat,22
20/4/2011,THIRUCHIRAPALLI,Wheat,21
20/4/2011,HYDERABAD,Wheat,20
21/4/2011,CHANDIGARH,Wheat,NA
21/4/2011,DELHI,Wheat,16
21/4/2011,HISAR,Wheat,12
21/4/2011,KARNAL,Wheat,14
21/4/2011,SHIMLA,Wheat,NA
21/4/2011,MANDI,Wheat,NA
21/4/2011,SRINAGAR,Wheat,20
21/4/2011,JAMMU,Wheat,13
21/4/2011,AMRITSAR,Wheat,NA
21/4/2011,LUDHIANA,Wheat,NA
21/4/2011,BATHINDA,Wheat,NA
21/4/2011,LUCKNOW,Wheat,12
21/4/2011,KANPUR,Wheat,13
21/4/2011,VARANASI,Wheat,15
21/4/2011,AGRA,Wheat,13
21/4/2011,DEHRADUN,Wheat,14
21/4/2011,RAIPUR,Wheat,17
21/4/2011,AHMEDABAD,Wheat,12
21/4/2011,RAJKOT,Wheat,13
21/4/2011,BHOPAL,Wheat,14
21/4/2011,INDORE,Wheat,15
21/4/2011,MUMBAI,Wheat,20
21/4/2011,NAGPUR,Wheat,19
21/4/2011,JAIPUR,Wheat,13
21/4/2011,JODHPUR,Wheat,NA
21/4/2011,KOTA,Wheat,NA
21/4/2011,PATNA,Wheat,14
21/4/2011,BHAGALPUR,Wheat,16
21/4/2011,RANCHI,Wheat,18
21/4/2011,BHUBANESHWAR,Wheat,16
21/4/2011,CUTTACK,Wheat,15
21/4/2011,SAMBALPUR,Wheat,15
21/4/2011,KOLKATA,Wheat,NA
21/4/2011,SILIGURI,Wheat,13
21/4/2011,ITANAGAR,Wheat,NA
21/4/2011,GUWAHATI,Wheat,16
21/4/2011,SHILLONG,Wheat,NA
21/4/2011,AIZWAL,Wheat,NA
21/4/2011,DIMAPUR,Wheat,16
21/4/2011,AGARTALA,Wheat,NA
21/4/2011,VIJAYWADA,Wheat,22
21/4/2011,BENGALURU,Wheat,21
21/4/2011,DHARWAD,Wheat,24
21/4/2011,T.PURAM,Wheat,23
21/4/2011,ERNAKULAM,Wheat,22
21/4/2011,CHENNAI,Wheat,22
21/4/2011,DINDIGUL,Wheat,22
21/4/2011,THIRUCHIRAPALLI,Wheat,21
21/4/2011,HYDERABAD,Wheat,20
25/4/2011,CHANDIGARH,Wheat,NA
25/4/2011,DELHI,Wheat,16
25/4/2011,HISAR,Wheat,12
25/4/2011,KARNAL,Wheat,13
25/4/2011,SHIMLA,Wheat,NA
25/4/2011,MANDI,Wheat,NA
25/4/2011,SRINAGAR,Wheat,20
25/4/2011,JAMMU,Wheat,13
25/4/2011,AMRITSAR,Wheat,NA
25/4/2011,LUDHIANA,Wheat,NA
25/4/2011,BATHINDA,Wheat,NA
25/4/2011,LUCKNOW,Wheat,12
25/4/2011,KANPUR,Wheat,13
25/4/2011,VARANASI,Wheat,15
25/4/2011,AGRA,Wheat,12
25/4/2011,DEHRADUN,Wheat,14
25/4/2011,RAIPUR,Wheat,17
25/4/2011,AHMEDABAD,Wheat,12
25/4/2011,RAJKOT,Wheat,13
25/4/2011,BHOPAL,Wheat,14
25/4/2011,INDORE,Wheat,15
25/4/2011,MUMBAI,Wheat,20
25/4/2011,NAGPUR,Wheat,19
25/4/2011,JAIPUR,Wheat,13
25/4/2011,JODHPUR,Wheat,NA
25/4/2011,KOTA,Wheat,NA
25/4/2011,PATNA,Wheat,14
25/4/2011,BHAGALPUR,Wheat,16
25/4/2011,RANCHI,Wheat,18
25/4/2011,BHUBANESHWAR,Wheat,16
25/4/2011,CUTTACK,Wheat,15
25/4/2011,SAMBALPUR,Wheat,15
25/4/2011,KOLKATA,Wheat,NA
25/4/2011,SILIGURI,Wheat,13
25/4/2011,ITANAGAR,Wheat,NA
25/4/2011,GUWAHATI,Wheat,16
25/4/2011,SHILLONG,Wheat,NA
25/4/2011,AIZWAL,Wheat,NA
25/4/2011,DIMAPUR,Wheat,16
25/4/2011,AGARTALA,Wheat,NA
25/4/2011,VIJAYWADA,Wheat,22
25/4/2011,BENGALURU,Wheat,21
25/4/2011,DHARWAD,Wheat,24
25/4/2011,T.PURAM,Wheat,23
25/4/2011,ERNAKULAM,Wheat,22
25/4/2011,CHENNAI,Wheat,22
25/4/2011,DINDIGUL,Wheat,22
25/4/2011,THIRUCHIRAPALLI,Wheat,21
25/4/2011,HYDERABAD,Wheat,20
26/4/2011,CHANDIGARH,Wheat,NA
26/4/2011,DELHI,Wheat,16
26/4/2011,HISAR,Wheat,12
26/4/2011,KARNAL,Wheat,13
26/4/2011,SHIMLA,Wheat,NA
26/4/2011,MANDI,Wheat,NA
26/4/2011,SRINAGAR,Wheat,20
26/4/2011,JAMMU,Wheat,13
26/4/2011,AMRITSAR,Wheat,NA
26/4/2011,LUDHIANA,Wheat,NA
26/4/2011,BATHINDA,Wheat,NA
26/4/2011,LUCKNOW,Wheat,12
26/4/2011,KANPUR,Wheat,13
26/4/2011,VARANASI,Wheat,15
26/4/2011,AGRA,Wheat,12
26/4/2011,DEHRADUN,Wheat,14
26/4/2011,RAIPUR,Wheat,17
26/4/2011,AHMEDABAD,Wheat,12
26/4/2011,RAJKOT,Wheat,13
26/4/2011,BHOPAL,Wheat,14
26/4/2011,INDORE,Wheat,15
26/4/2011,MUMBAI,Wheat,20
26/4/2011,NAGPUR,Wheat,21
26/4/2011,JAIPUR,Wheat,13
26/4/2011,JODHPUR,Wheat,NA
26/4/2011,KOTA,Wheat,NA
26/4/2011,PATNA,Wheat,14
26/4/2011,BHAGALPUR,Wheat,16
26/4/2011,RANCHI,Wheat,18
26/4/2011,BHUBANESHWAR,Wheat,16
26/4/2011,CUTTACK,Wheat,15
26/4/2011,SAMBALPUR,Wheat,15
26/4/2011,KOLKATA,Wheat,NA
26/4/2011,SILIGURI,Wheat,13
26/4/2011,ITANAGAR,Wheat,NA
26/4/2011,GUWAHATI,Wheat,16
26/4/2011,SHILLONG,Wheat,NA
26/4/2011,AIZWAL,Wheat,NA
26/4/2011,DIMAPUR,Wheat,16
26/4/2011,AGARTALA,Wheat,NA
26/4/2011,VIJAYWADA,Wheat,22
26/4/2011,BENGALURU,Wheat,21
26/4/2011,DHARWAD,Wheat,24
26/4/2011,T.PURAM,Wheat,23
26/4/2011,ERNAKULAM,Wheat,22
26/4/2011,CHENNAI,Wheat,22
26/4/2011,DINDIGUL,Wheat,22
26/4/2011,THIRUCHIRAPALLI,Wheat,21
26/4/2011,HYDERABAD,Wheat,20
27/4/2011,CHANDIGARH,Wheat,NA
27/4/2011,DELHI,Wheat,16
27/4/2011,HISAR,Wheat,12
27/4/2011,KARNAL,Wheat,13
27/4/2011,SHIMLA,Wheat,NA
27/4/2011,MANDI,Wheat,NA
27/4/2011,SRINAGAR,Wheat,20
27/4/2011,JAMMU,Wheat,13
27/4/2011,AMRITSAR,Wheat,NA
27/4/2011,LUDHIANA,Wheat,NA
27/4/2011,BATHINDA,Wheat,NA
27/4/2011,LUCKNOW,Wheat,12
27/4/2011,KANPUR,Wheat,13
27/4/2011,VARANASI,Wheat,12
27/4/2011,AGRA,Wheat,12
27/4/2011,DEHRADUN,Wheat,14
27/4/2011,RAIPUR,Wheat,17
27/4/2011,AHMEDABAD,Wheat,13
27/4/2011,RAJKOT,Wheat,13
27/4/2011,BHOPAL,Wheat,14
27/4/2011,INDORE,Wheat,15
27/4/2011,MUMBAI,Wheat,20
27/4/2011,NAGPUR,Wheat,21
27/4/2011,JAIPUR,Wheat,13
27/4/2011,JODHPUR,Wheat,NA
27/4/2011,KOTA,Wheat,NA
27/4/2011,PATNA,Wheat,14
27/4/2011,BHAGALPUR,Wheat,16
27/4/2011,RANCHI,Wheat,18
27/4/2011,BHUBANESHWAR,Wheat,16
27/4/2011,CUTTACK,Wheat,15
27/4/2011,SAMBALPUR,Wheat,15
27/4/2011,KOLKATA,Wheat,NA
27/4/2011,SILIGURI,Wheat,13
27/4/2011,ITANAGAR,Wheat,20
27/4/2011,GUWAHATI,Wheat,16
27/4/2011,SHILLONG,Wheat,NA
27/4/2011,AIZWAL,Wheat,NA
27/4/2011,DIMAPUR,Wheat,16
27/4/2011,AGARTALA,Wheat,NA
27/4/2011,VIJAYWADA,Wheat,22
27/4/2011,BENGALURU,Wheat,21
27/4/2011,DHARWAD,Wheat,24
27/4/2011,T.PURAM,Wheat,23
27/4/2011,ERNAKULAM,Wheat,22
27/4/2011,CHENNAI,Wheat,22
27/4/2011,DINDIGUL,Wheat,22
27/4/2011,THIRUCHIRAPALLI,Wheat,21
27/4/2011,HYDERABAD,Wheat,19
28/4/2011,CHANDIGARH,Wheat,NA
28/4/2011,DELHI,Wheat,16
28/4/2011,HISAR,Wheat,12
28/4/2011,KARNAL,Wheat,13
28/4/2011,SHIMLA,Wheat,NA
28/4/2011,MANDI,Wheat,NA
28/4/2011,SRINAGAR,Wheat,20
28/4/2011,JAMMU,Wheat,13
28/4/2011,AMRITSAR,Wheat,NA
28/4/2011,LUDHIANA,Wheat,NA
28/4/2011,BATHINDA,Wheat,NA
28/4/2011,LUCKNOW,Wheat,12
28/4/2011,KANPUR,Wheat,13
28/4/2011,VARANASI,Wheat,12
28/4/2011,AGRA,Wheat,12
28/4/2011,DEHRADUN,Wheat,14
28/4/2011,RAIPUR,Wheat,17
28/4/2011,AHMEDABAD,Wheat,13
28/4/2011,RAJKOT,Wheat,13
28/4/2011,BHOPAL,Wheat,14
28/4/2011,INDORE,Wheat,15
28/4/2011,MUMBAI,Wheat,20
28/4/2011,NAGPUR,Wheat,21
28/4/2011,JAIPUR,Wheat,13
28/4/2011,JODHPUR,Wheat,NA
28/4/2011,KOTA,Wheat,NA
28/4/2011,PATNA,Wheat,14
28/4/2011,BHAGALPUR,Wheat,16
28/4/2011,RANCHI,Wheat,18
28/4/2011,BHUBANESHWAR,Wheat,16
28/4/2011,CUTTACK,Wheat,15
28/4/2011,SAMBALPUR,Wheat,15
28/4/2011,KOLKATA,Wheat,NA
28/4/2011,SILIGURI,Wheat,13
28/4/2011,ITANAGAR,Wheat,20
28/4/2011,GUWAHATI,Wheat,16
28/4/2011,SHILLONG,Wheat,NA
28/4/2011,AIZWAL,Wheat,NA
28/4/2011,DIMAPUR,Wheat,16
28/4/2011,AGARTALA,Wheat,NA
28/4/2011,VIJAYWADA,Wheat,22
